initial_speed,final_speed,difference,body_style,source,vehicle_type,init_speed,final_speed_2,speed_change,location,weather,recorder,flashing,car_number,initial_read,final_read,difference_in_readings,date_recorded,time_recorded,type_of_car,commercial_yes_no,state_registered,weather_2,location_2,name,x14,primary_key,student,date,mph,brand,vehicle_style,hr_min,if_they_slow_down_yes_no,number,time_of_the_day,speed,date_2,plate_state,color,type_of_car_2,collector_name,time,speed_mph,observer
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,Nicholas Camacho,NA,26,ford,sedan,19:21:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,Nicholas Camacho,NA,27,honda,pickup_truck,19:22:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,Nicholas Camacho,NA,30,honda,sedan,19:22:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,Nicholas Camacho,NA,32,honda,hatchback,19:22:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,Nicholas Camacho,NA,34,ford,suv,19:23:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,Nicholas Camacho,NA,29,ford,pickup_truck,19:23:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,Nicholas Camacho,NA,32,hyundai,hatchback,19:24:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,Nicholas Camacho,NA,34,toyota,sedan,19:24:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,Nicholas Camacho,NA,19,chevrolet,sedan,19:24:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,Nicholas Camacho,NA,31,toyota,sedan,19:26:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,Nicholas Camacho,NA,13,jeep,suv,19:26:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,Nicholas Camacho,NA,29,honda,hatchback,19:27:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,Nicholas Camacho,NA,31,nissan,suv,19:27:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,Nicholas Camacho,NA,28,ford,pickup_truck,19:27:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,Nicholas Camacho,NA,23,honda,hatchback,19:27:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,Nicholas Camacho,NA,38,kia,sedan,19:28:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,Nicholas Camacho,NA,34,jeep,suv,19:29:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,Nicholas Camacho,NA,33,ford,minivan,19:29:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,Nicholas Camacho,NA,27,ford,sedan,19:29:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,Nicholas Camacho,NA,34,ford,sedan,19:29:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,Nicholas Camacho,NA,29,nissan,suv,19:30:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,Nicholas Camacho,NA,29,gmc,suv,19:30:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,Nicholas Camacho,NA,27,acura,sedan,19:31:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,Nicholas Camacho,NA,19,toyota,sedan,19:31:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,Nicholas Camacho,NA,26,honda,sedan,19:31:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,Nicholas Camacho,NA,22,ford,suv,19:31:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,Nicholas Camacho,NA,29,nissan,suv,19:32:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,Nicholas Camacho,NA,29,acura,suv,19:33:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,Nicholas Camacho,NA,27,prius,sedan,19:33:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,Nicholas Camacho,NA,33,kia,crossover,19:34:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,Nicholas Camacho,NA,33,ford,suv,19:34:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,Nicholas Camacho,NA,25,volkswagen,suv,19:35:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,Nicholas Camacho,NA,22,chevrolet,suv,19:35:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,Nicholas Camacho,NA,26,volkswagen,bug,19:36:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,Nicholas Camacho,NA,33,hyundai,sedan,19:37:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,Nicholas Camacho,NA,32,lexus,sedan,19:37:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,Nicholas Camacho,NA,30,chevrolet,suv,19:37:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,Nicholas Camacho,NA,26,ford,suv,19:37:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,Nicholas Camacho,NA,32,volkswagen,bug,19:38:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,Nicholas Camacho,NA,36,hyundai,sedan,19:38:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,Nicholas Camacho,NA,29,kia,suv,19:39:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,Nicholas Camacho,NA,30,ford,suv,19:39:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,Nicholas Camacho,NA,27,volkswagen,sedan,19:40:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,Nicholas Camacho,NA,35,kia,sedan,19:41:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,Nicholas Camacho,NA,26,chevrolet,sedan,19:41:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,Nicholas Camacho,NA,34,chevrolet,suv,19:42:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,Nicholas Camacho,NA,27,toyota,sedan,19:43:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,Nicholas Camacho,NA,27,nissan,sedan,19:44:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,Nicholas Camacho,NA,28,ford,suv,19:44:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,Nicholas Camacho,NA,33,honda,sedan,19:44:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,Nicholas Camacho,NA,28,honda,sedan,19:44:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data4.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,Nicholas Camacho,NA,32,gmc,pickup_truck,19:45:00,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16:38:00,31,NA,IL,Grey,Sedan,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16:38:00,32,NA,IA,Black,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16:38:00,30,NA,NY,Black,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,16:38:00,30,NA,IL,White,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16:41:00,31,NA,IL,White,Van,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,16:44:00,20,NA,IL,Grey,Sedan,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,16:45:00,31,NA,IL,White,Truck,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,16:46:00,29,NA,IA,White,Sedan,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16:46:00,27,NA,IA,Red,Truck,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,16:46:00,34,NA,IA,Blue,Sedan,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,16:47:00,33,NA,IL,Grey,Sedan,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,16:47:00,21,NA,IL,Grey,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,16:48:00,30,NA,IL,Grey,Sedan,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,16:49:00,36,NA,IL,Red,Truck,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,16:50:00,33,NA,IA,Black,Truck,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,16:51:00,21,NA,IA,Red,Sedan,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,16:51:00,26,NA,IL,Grey,Sedan,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,16:51:00,10,NA,IL,White,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,16:52:00,30,NA,IL,White,Truck,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,16:52:00,31,NA,IL,White,Truck,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,16:53:00,31,NA,IL,Red,Truck,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,16:53:00,35,NA,IA,Black,Truck,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,16:54:00,21,NA,IA,Red,Truck,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,16:54:00,31,NA,IL,White,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,16:54:00,26,NA,IL,Black,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,16:54:00,18,NA,TX,Black,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,16:55:00,16,NA,IL,Grey,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,16:55:00,13,NA,IL,Grey,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,16:55:00,30,NA,IL,White,Sedan,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,16:55:00,29,NA,IL,Black,Truck,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,16:56:00,29,NA,IL,White,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,16:57:00,29,NA,IL,Blue,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,16:57:00,37,NA,IL,Grey,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,16:57:00,26,NA,WI,Grey,Sedan,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,16:58:00,25,NA,IL,Red,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,16:58:00,32,NA,IL,Black,Sedan,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,16:59:00,32,NA,IL,Blue,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,16:59:00,32,NA,IA,Black,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,17:00:00,32,NA,IL,Grey,Sedan,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,17:00:00,29,NA,IL,Black,Sedan,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,17:00:00,29,NA,IA,Red,SUV,Diya,NA,NA,NA
NA,NA,NA,NA,data5.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,17:01:00,28,NA,IA,Grey,Sedan,Diya,NA,NA,NA
